0.000
0.023
0.046
0.070
0.093
0.116
0.139
0.163
0.186
0.209
0.232
0.255
0.279
0.302
0.325
0.348
0.372
0.395
0.418
0.441
0.464
0.488
0.511
0.534
0.557
0.580
0.604
0.627
0.650
0.673
0.697
0.720
0.743
0.766
0.789
0.813
0.836
0.859
0.882
0.906
0.929
0.952
0.975
0.998
1.022
1.045
1.068
1.091
1.115
1.138
1.161
1.184
1.207
1.231
1.254
1.277
1.300
1.324
1.347
1.370
1.393
1.416
1.440
1.463
1.486
1.509
1.533
1.556
1.579
1.602
1.625
1.649
1.672
1.695
1.718
1.741
1.765
1.788
1.811
1.834
1.858
1.881
1.904
1.927
1.950
1.974
1.997
2.020
2.043
2.067
2.090
2.113
2.136
2.159
2.183
2.206
2.229
2.252
2.276
2.299
2.322
2.345
2.368
2.392
2.415
2.438
2.461
2.485
2.508
2.531
2.554
2.577
2.601
2.624
2.647
2.670
2.694
2.717
2.740
2.763
2.786
2.810
2.833
2.856
2.879
2.902
2.926
2.949
2.972
2.995
3.019
3.042
3.065
3.088
3.111
3.135
3.158
3.181
3.204
3.228
3.251
3.274
3.297
3.320
3.344
3.367
3.390
3.413
3.437
3.460
3.483
3.506
3.529
3.553
3.576
3.599
3.622
3.646
3.669
3.692
3.715
3.738
3.762
3.785
3.808
3.831
3.855
3.878
3.901
3.924
3.947
3.971
3.994
4.017
4.040
4.063
4.087
4.110
4.133
4.156
4.180
4.203
4.226
4.249
4.272
4.296
4.319
4.342
4.365
4.389
4.412
4.435
4.458
4.481
4.505
4.528
4.551
4.574
4.598
4.621
4.644
4.667
4.690
4.714
4.737
4.760
4.783
4.807
4.830
4.853
4.876
4.899
4.923
4.946
4.969
4.992
5.016
5.039
5.062
5.085
5.108
5.132
5.155
5.178
5.201
5.224
5.248
5.271
5.294
5.317
5.341
5.364
5.387
5.410
5.433
5.457
5.480
5.503
5.526
5.550
5.573
5.596
5.619
5.642
5.666
5.689
5.712
5.735
5.759
5.782
5.805
5.828
5.851
5.875
5.898
5.921
