8.406 1433.836
8.429 1373.740
8.452 1231.168
8.475 1098.320
8.499 1088.934
8.522 1093.328
8.545 1060.832
8.568 1022.578
8.591 1157.538
8.615 1367.908
8.638 1409.215
8.661 1391.149
8.684 1338.387
8.707 1263.849
8.731 1225.448
8.754 1148.484
8.777 1119.316
8.800 1096.796
8.824 1076.031
8.847 1107.332
8.870 1263.914
8.893 1366.248
8.916 1406.223
8.940 1385.852
8.963 1277.006
8.986 1154.495
9.009 1120.886
9.033 1071.701
9.056 1034.367
9.079 1054.983
9.102 1161.746
9.125 1318.215
9.149 1219.454
9.172 1114.221
9.195 1099.148
9.218 1057.398
9.242 1043.504
9.265 1002.233
9.288 976.854
9.311 971.658
9.334 927.182
9.358 944.566
9.381 876.486
9.404 854.035
9.427 820.436
9.451 786.119
9.474 781.686
9.497 758.703
9.520 721.333
9.543 707.009
9.567 744.044
9.590 754.595
9.613 734.322
9.636 745.938
9.660 815.769
9.683 840.534
9.706 894.541
9.729 912.885
9.752 908.313
9.776 858.618
9.799 804.978
9.822 712.289
9.845 660.795
9.868 685.378
9.892 678.964
9.915 667.941
9.938 629.766
9.961 604.177
9.985 617.621
10.008 632.560
10.031 667.988
10.054 675.823
10.077 652.531
10.101 626.223
10.124 580.896
10.147 575.910
10.170 583.498
10.194 621.464
10.217 707.653
10.240 927.859
10.263 1108.779
10.286 1048.521
10.310 1005.522
10.333 1014.417
10.356 1060.136
10.379 1142.524
10.403 1038.680
10.426 937.607
10.449 871.036
10.472 804.811
10.495 881.460
10.519 960.734
10.542 877.226
10.565 885.834
10.588 970.655
10.612 1076.388
10.635 1091.585
10.658 958.313
10.681 921.714
10.704 886.527
10.728 983.107
10.751 951.429
10.774 885.723
10.797 850.649
10.820 801.324
10.844 789.541
10.867 837.732
10.890 896.731
10.913 940.472
10.937 895.922
10.960 806.534
10.983 701.170
11.006 673.213
11.029 696.975
11.053 804.543
11.076 804.191
11.099 746.010
11.122 788.321
11.146 900.217
11.169 941.401
11.192 825.949
11.215 681.854
11.238 634.662
11.262 704.481
11.285 838.556
11.308 1058.918
11.331 1058.614
11.355 957.506
11.378 980.508
11.401 995.554
11.424 997.535
11.447 1094.087
11.471 1150.066
11.494 1070.654
11.517 988.416
11.540 1009.158
11.564 1098.583
11.587 1090.287
11.610 1110.560
11.633 1120.679
11.656 1157.246
11.680 1204.483
11.703 1230.065
11.726 1174.906
11.749 1020.653
11.773 987.755
11.796 1067.174
11.819 1156.419
11.842 1153.607
11.865 1062.025
11.889 975.165
11.912 975.251
11.935 946.402
11.958 922.205
11.981 900.185
12.005 877.678
12.028 817.492
12.051 771.220
12.074 782.851
12.098 788.997
12.121 770.696
12.144 768.024
12.167 796.424
12.190 801.966
12.214 809.414
12.237 770.222
12.260 756.050
12.283 785.290
12.307 888.819
12.330 1084.690
12.353 1049.861
12.376 937.606
12.399 882.617
12.423 888.431
12.446 982.962
12.469 1085.974
12.492 1120.730
12.516 1078.040
12.539 1014.678
12.562 1060.663
12.585 1127.614
12.608 1049.422
12.632 988.322
12.655 1025.776
12.678 1059.992
12.701 1130.589
12.725 1135.536
12.748 1067.228
12.771 1085.102
12.794 1093.658
12.817 1121.329
12.841 1127.439
12.864 1057.486
12.887 1043.332
12.910 1060.932
12.934 1105.367
12.957 1129.853
12.980 1112.499
13.003 1071.897
13.026 1089.363
13.050 1265.789
13.073 1299.234
13.096 1163.735
13.119 1045.766
13.142 1063.921
13.166 1147.001
13.189 1234.968
13.212 1186.343
13.235 1116.618
13.259 1096.944
13.282 1154.482
13.305 1295.029
13.328 1263.898
13.351 1188.605
13.375 1118.126
13.398 1095.143
13.421 1251.063
13.444 1347.286
13.468 1266.405
13.491 1159.271
13.514 1169.943
13.537 1259.086
13.560 1371.620
13.584 1307.796
13.607 1196.413
13.630 1122.904
13.653 1258.247
13.677 1418.658
13.700 1397.294
13.723 1316.116
13.746 1271.870
13.769 1291.520
13.793 1591.021
13.816 1599.585
13.839 1346.754
13.862 1153.655
13.886 1149.320
13.909 1138.624
13.932 1090.060
13.955 994.587
13.978 997.928
14.002 964.008
14.025 906.715
14.048 941.169
14.071 952.456
14.095 869.012
14.118 821.793
14.141 824.614
14.164 790.417
14.187 805.936
14.211 858.373
14.234 897.720
14.257 878.549
14.280 889.860
14.303 925.639
14.327 1023.161
14.350 1091.558
14.373 1041.798
14.396 963.783
14.420 950.887
14.443 936.403
14.466 884.644
14.489 831.438
14.512 820.164
14.536 862.359
14.559 970.300
14.582 1297.673
14.605 1208.773
14.629 1039.129
14.652 1030.411
14.675 1041.036
14.698 1069.388
14.721 1033.932
14.745 972.775
14.768 995.728
14.791 1107.020
14.814 1248.962
14.838 1369.988
14.861 1331.580
14.884 1260.521
14.907 1218.193
14.930 1126.108
14.954 1086.498
14.977 1044.932
15.000 1001.173
15.023 989.029
15.047 1001.334
15.070 1088.348
15.093 1183.023
15.116 1194.484
15.139 1029.529
15.163 872.167
15.186 850.363
15.209 845.902
15.232 885.451
15.256 877.578
15.279 860.325
15.302 881.760
15.325 957.208
15.348 1127.939
15.372 1073.378
15.395 951.954
15.418 854.557
15.441 783.581
15.464 759.824
15.488 814.682
15.511 814.471
15.534 775.037
15.557 768.535
15.581 874.191
15.604 973.471
15.627 1023.983
15.650 1016.305
15.673 1004.827
15.697 964.207
15.720 972.938
15.743 937.852
15.766 881.957
15.790 855.790
15.813 844.276
15.836 896.134
15.859 993.874
15.882 1122.401
15.906 1140.345
15.929 1084.657
15.952 1074.412
15.975 1047.014
15.999 999.925
16.022 985.498
16.045 978.060
16.068 1016.560
16.091 1116.270
16.115 1239.885
16.138 1251.748
16.161 1107.725
16.184 1047.499
16.208 1047.734
16.231 1045.422
16.254 1043.645
16.277 1039.284
16.300 981.102
16.324 945.643
16.347 1023.654
16.370 1165.854
16.393 1271.601
16.417 1066.492
16.440 893.298
16.463 825.990
16.486 882.985
16.509 938.677
16.533 857.719
16.556 842.822
16.579 946.012
16.602 1057.080
16.625 1195.001
16.649 1225.708
16.672 1148.587
16.695 1062.049
16.718 1043.857
16.742 997.596
16.765 966.357
16.788 993.087
16.811 1063.020
16.834 1244.015
16.858 1355.938
16.881 1314.922
16.904 1238.506
16.927 1203.888
16.951 1186.477
16.974 1144.947
16.997 1099.694
17.020 1084.934
17.043 1061.979
17.067 1038.048
17.090 1074.864
17.113 1088.377
17.136 1049.529
17.160 1086.609
17.183 1097.319
17.206 1094.662
17.229 1054.941
17.252 1073.243
17.276 1049.181
17.299 937.496
17.322 908.363
17.345 988.874
17.369 1154.811
17.392 1160.887
17.415 1004.235
17.438 913.691
17.461 855.452
17.485 853.396
17.508 874.386
17.531 853.538
17.554 839.977
17.578 855.386
17.601 794.864
17.624 800.123
17.647 758.907
17.670 734.143
17.694 736.390
17.717 728.328
17.740 763.449
17.763 741.812
17.786 716.064
17.810 706.452
17.833 669.943
17.856 610.876
17.879 639.348
17.903 698.005
17.926 814.673
17.949 890.315
17.972 953.957
17.995 981.774
18.019 829.343
18.042 677.390
18.065 680.143
18.088 674.554
18.112 643.851
18.135 607.641
18.158 583.703
18.181 559.139
18.204 571.582
18.228 586.516
18.251 582.174
18.274 577.223
18.297 597.277
18.321 615.715
18.344 638.429
18.367 648.453
18.390 610.737
18.413 651.607
18.437 768.130
18.460 897.900
18.483 1081.872
18.506 1060.056
18.530 839.577
18.553 785.860
18.576 761.087
18.599 777.291
18.622 719.632
18.646 711.020
18.669 704.891
18.692 698.790
18.715 680.632
18.739 897.515
18.762 1215.372
18.785 950.191
18.808 707.898
18.831 697.391
18.855 706.960
18.878 802.542
18.901 783.363
18.924 680.607
18.947 653.581
18.971 749.305
18.994 815.082
19.017 950.304
19.040 1072.882
19.064 963.748
19.087 877.796
19.110 846.925
19.133 858.856
19.156 892.146
19.180 829.128
19.203 773.147
19.226 798.526
19.249 929.102
19.273 1067.937
19.296 1095.680
19.319 922.107
19.342 893.629
19.365 898.982
19.389 906.923
19.412 963.054
19.435 884.602
19.458 849.018
19.482 857.890
19.505 837.148
19.528 808.264
19.551 892.115
19.574 876.652
19.598 950.930
19.621 999.556
19.644 933.630
19.667 883.797
19.691 951.649
19.714 1004.124
19.737 964.086
19.760 885.657
19.783 818.503
19.807 816.177
19.830 810.378
19.853 816.581
19.876 815.572
19.900 831.889
19.923 854.475
19.946 893.602
19.969 862.547
19.992 813.795
20.016 799.144
20.039 832.943
20.062 922.854
20.085 976.743
20.108 1024.514
20.132 965.263
20.155 838.427
20.178 712.710
20.201 645.139
20.225 614.430
20.248 638.245
20.271 639.939
20.294 638.498
20.317 671.772
20.341 751.335
20.364 778.543
20.387 802.190
20.410 769.026
20.434 711.229
20.457 654.433
20.480 611.576
20.503 590.755
20.526 627.141
20.550 720.354
20.573 831.046
20.596 1072.503
20.619 1157.785
20.643 1113.884
20.666 1025.166
20.689 916.885
20.712 851.194
20.735 739.288
20.759 735.188
20.782 750.393
20.805 758.237
20.828 823.398
20.852 924.758
20.875 959.739
20.898 913.111
20.921 896.681
20.944 874.191
20.968 951.249
20.991 1028.043
21.014 1007.416
21.037 1004.842
21.060 1011.127
21.084 1093.636
21.107 1265.459
21.130 1381.614
21.153 1245.127
21.177 1123.769
21.200 1048.138
21.223 1128.018
21.246 1271.130
21.269 1240.024
21.293 1211.888
21.316 1210.998
21.339 1235.174
21.362 1357.060
21.386 1134.759
21.409 1047.588
21.432 1017.445
21.455 977.509
21.478 968.451
21.502 1012.446
21.525 980.510
21.548 916.550
21.571 899.637
21.595 904.446
21.618 946.135
21.641 952.595
21.664 948.849
21.687 985.791
21.711 995.158
21.734 922.197
21.757 921.181
21.780 936.418
21.804 946.462
21.827 929.951
21.850 872.214
21.873 892.293
21.896 896.353
21.920 874.770
21.943 877.779
21.966 861.356
21.989 879.078
22.013 926.847
22.036 906.927
22.059 845.321
22.082 782.328
22.105 773.267
22.129 838.294
22.152 958.874
22.175 950.261
22.198 961.811
22.221 966.909
22.245 868.268
22.268 760.507
22.291 700.064
22.314 686.595
22.338 689.253
22.361 691.213
22.384 647.170
22.407 659.517
22.430 669.406
22.454 638.112
22.477 628.870
22.500 628.151
22.523 589.326
22.547 566.388
22.570 536.539
22.593 533.379
22.616 557.076
22.639 602.710
22.663 639.748
22.686 872.745
22.709 1056.769
22.732 1019.323
22.756 1033.635
22.779 999.638
22.802 973.994
22.825 871.135
22.848 792.483
22.872 754.057
22.895 776.263
22.918 960.956
22.941 1272.401
22.965 1281.778
22.988 1134.870
23.011 1129.420
23.034 1089.790
23.057 1052.198
23.081 1026.203
23.104 922.697
23.127 878.176
23.150 867.160
23.174 944.883
23.197 1114.562
23.220 1254.886
23.243 1224.109
23.266 1096.044
23.290 995.330
23.313 960.749
23.336 939.779
23.359 892.306
23.382 890.413
23.406 992.683
23.429 1008.664
23.452 1094.269
23.475 1161.469
23.499 1049.215
23.522 993.146
23.545 926.836
23.568 919.438
23.591 992.655
23.615 940.237
23.638 933.670
23.661 954.456
23.684 897.301
23.708 873.485
23.731 909.510
23.754 904.976
23.777 862.360
23.800 811.858
23.824 793.876
23.847 796.889
23.870 883.062
23.893 970.495
23.917 988.299
23.940 962.760
23.963 975.033
23.986 1001.775
24.009 1008.633
24.033 959.776
24.056 943.269
24.079 960.886
24.102 1052.964
24.126 1014.450
24.149 937.926
24.172 951.316
24.195 1034.791
24.218 1037.741
24.242 916.955
24.265 895.892
24.288 934.453
24.311 935.522
24.335 860.646
24.358 744.510
24.381 696.127
24.404 673.395
24.427 704.660
24.451 715.635
24.474 719.398
24.497 683.418
24.520 673.079
24.543 661.738
24.567 640.411
24.590 609.566
24.613 612.557
24.636 611.328
24.660 614.563
24.683 627.585
24.706 645.569
24.729 728.108
24.752 893.881
24.776 956.565
24.799 894.069
24.822 867.207
24.845 904.780
24.869 915.772
24.892 845.537
24.915 778.728
24.938 768.361
24.961 812.797
24.985 1019.495
